layer.1 MC19 layer.2
          NA 1.000000e+00 0.000000e+00
          NA 1.180163e+00 0.000000e+00
          NA 6.109482e+01 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 1.759841e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 1.000000e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 1.715237e+00 0.000000e+00
          NA 1.141928e+00 0.000000e+00
          NA 1.850985e+00           NA
          NA 2.000000e+00 0.000000e+00
          NA 1.000000e+00 0.000000e+00
          NA 1.000000e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 2.000000e+00 1.000000e+00
          NA 6.835145e+01 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 5.322844e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 1.786354e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 1.187710e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 1.410860e+00 0.000000e+00
          NA 2.000000e+00 1.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 2.000000e+00           NA
          NA 1.981954e+00 0.000000e+00
          NA 1.000000e+00 0.000000e+00
          NA 2.000000e+00           NA
          NA 1.000000e+00 0.000000e+00
          NA 1.512392e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 3.036555e+01 0.000000e+00
          NA 7.348720e+01 0.000000e+00
          NA 2.708177e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 1.000000e+00 0.000000e+00
          NA 1.091599e+00 0.000000e+00
          NA 2.507112e+01 0.000000e+00
          NA 1.000000e+00 0.000000e+00
          NA 1.000000e+00 0.000000e+00
          NA 1.950813e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 1.000000e+00           NA
          NA 1.000000e+00 0.000000e+00
          NA 2.808447e+01 0.000000e+00
          NA 4.632773e+01 0.000000e+00
          NA 1.903785e+00 0.000000e+00
          NA 1.548961e+00           NA
          NA 1.471217e+00 0.000000e+00
          NA 2.000000e+00           NA
          NA 2.864531e+00 0.000000e+00
          NA 2.000000e+00           NA
          NA 1.367640e+00           NA
          NA 7.381147e+00 0.000000e+00
          NA 3.696414e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 1.000000e+00 0.000000e+00
          NA 1.463719e+00 0.000000e+00
          NA 1.000000e+00 0.000000e+00
          NA 4.600774e+01 0.000000e+00
          NA 1.524964e+00 0.000000e+00
          NA 4.530477e+00 0.000000e+00
          NA 1.970477e+00 0.000000e+00
          NA 1.997140e+00 0.000000e+00
          NA 1.832325e+01 0.000000e+00
          NA 1.000000e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 2.000000e+00 1.000000e+00
          NA 5.392256e+00 0.000000e+00
          NA 1.000000e+00 0.000000e+00
          NA 1.000000e+00 0.000000e+00
          NA 1.286454e+00 0.000000e+00
          NA 2.000000e+00           NA
          NA 1.000000e+00 0.000000e+00
          NA 1.316090e+00 0.000000e+00
          NA 1.715394e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 1.912908e+00           NA
          NA 2.000000e+00 0.000000e+00
          NA 5.440956e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 4.117890e+00 0.000000e+00
          NA 2.886394e+00 0.000000e+00
          NA 1.837544e+00 0.000000e+00
          NA 2.500117e+00 0.000000e+00
          NA 1.699180e+00 0.000000e+00
          NA 1.152426e+00 0.000000e+00
          NA 6.737232e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 1.939456e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 1.715342e+00 0.000000e+00
          NA 1.000000e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 1.995194e+00           NA
          NA 2.000000e+00 0.000000e+00
          NA 1.000000e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 1.000000e+00           NA
          NA 2.000000e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 1.000000e+00 0.000000e+00
          NA 7.930846e+01 0.000000e+00
          NA 1.000000e+00 0.000000e+00
          NA 1.000000e+00 0.000000e+00
          NA 1.000000e+00 0.000000e+00
          NA 1.632480e+00           NA
          NA 1.000000e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 1.000000e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 1.004975e+00 0.000000e+00
          NA 1.396245e+00 0.000000e+00
          NA 2.000000e+00 0.000000e+00
          NA 2.600152e+01 0.000000e+00
          NA 2.000000e+00           NA
          NA 2.000000e+00 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.134891e+01           NA 0.000000e+00
2.600000e+01           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.600000e+01           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.016383e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
7.697580e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
2.600000e+01           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
2.540995e+01           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.877695e+01           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
9.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.202172e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.097815e+01           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.020163e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA           NA
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.736360e+00           NA 1.000000e+00
4.603429e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
6.694456e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
2.600000e+01           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.584968e+01           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.325131e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA           NA
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.938250e+01           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.600000e+01           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.600000e+01           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
9.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.403451e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
9.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
