fid,DN,Area
31431,"1",421.325
31432,"1",9437.669
31433,"1",84.265
31434,"1",84.265
31435,"1",2190.892
31436,"1",84.265
31437,"1",84.265
31438,"1",337.060
31439,"1",589.856
31440,"1",168.530
31441,"1",674.121
31442,"1",168.530
31443,"1",252.796
31444,"1",84.265
31445,"1",84.265
31446,"1",84.265
31447,"1",84.265
31448,"1",168.530
31449,"1",842.651
31450,"1",6319.873
31451,"1",5645.760
31452,"1",3370.604
31453,"1",926.917
31454,"1",842.652
31455,"1",1601.044
31456,"1",337.061
31457,"1",337.061
31458,"1",842.652
31459,"1",1601.040
31460,"1",421.326
31461,"1",589.857
31462,"1",168.530
31463,"1",14746.383
31464,"1",168.530
31465,"1",337.061
31466,"1",337.061
31467,"1",84.265
31468,"1",168.530
31469,"1",674.122
31470,"1",252.796
31471,"1",84.265
31472,"1",337.061
31473,"1",421.326
31474,"1",84.265
31475,"1",12976.838
31476,"1",84.265
31477,"1",84.265
31478,"1",84.265
31479,"1",84.265
31480,"1",8932.105
31481,"1",5140.181
31482,"1",84.265
31483,"1",84.265
31484,"1",337.061
31485,"1",168.531
31486,"1",168.531
31487,"1",9184.912
31488,"1",252.796
31489,"1",84.265
31490,"1",337.061
31491,"1",84.265
31492,"1",337.061
31493,"1",337.061
31494,"1",24352.610
31495,"1",24858.276
31496,"1",1601.043
31497,"1",168.531
31498,"1",168.531
31499,"1",1179.715
31500,"1",84.265
31501,"1",84.265
31502,"1",84.265
31503,"1",84.265
31504,"1",84.265
31505,"1",84.265
31506,"1",337.062
31507,"1",758.389
31508,"1",84.265
31509,"1",589.859
31510,"1",84.265
31511,"1",1348.248
31512,"1",84.265
31513,"1",84.265
31514,"1",84.265
31515,"1",337.062
31516,"1",84.266
31517,"1",1095.452
31518,"1",84.266
31519,"1",589.859
31520,"1",84.266
31521,"1",84.266
31522,"1",84.266
31523,"1",2612.231
31524,"1",4381.812
31525,"1",842.656
31526,"1",3454.889
31527,"1",6404.178
31528,"1",252.797
31529,"1",337.063
31530,"1",337.063
31531,"1",2359.438
31532,"1",252.797
31533,"1",168.531
31534,"1",337.063
31535,"1",84.266
31536,"1",65810.928
31537,"1",30672.661
31538,"1",21066.394
31539,"1",3539.158
31540,"1",5898.582
31541,"1",39773.351
31542,"1",2359.439
31543,"1",3370.627
31544,"1",842.657
31545,"1",4634.618
31546,"1",38003.805
31547,"1",84.266
31548,"1",84.266
31549,"1",337.063
31550,"1",84.266
31551,"1",337.063
31552,"1",337.063
31553,"1",9606.269
31554,"1",337.063
31555,"1",84.266
31556,"1",84.266
31557,"1",168.531
31558,"1",84.266
31559,"1",252.797
31560,"1",337.063
31561,"1",337.063
31562,"1",421.329
31563,"1",22161.851
31564,"1",84.266
31565,"1",84.266
31566,"1",84.266
31567,"1",84.266
31568,"1",168.532
31569,"1",84.266
31570,"1",84.266
31571,"1",14662.254
31572,"1",4381.828
31573,"1",5393.018
31574,"1",1685.318
31575,"1",8342.313
31576,"1",674.127
31577,"1",1853.848
31578,"1",1348.254
31579,"1",1432.521
31580,"1",337.064
31581,"1",337.064
31582,"1",1348.255
31583,"1",84.266
31584,"1",337.064
31585,"1",337.064
31586,"1",1348.255
31587,"1",589.862
31588,"1",252.798
31589,"1",84.266
31590,"1",84.266
31591,"1",168.532
31592,"1",421.330
31593,"1",337.064
31594,"1",337.064
31595,"1",84.266
31596,"1",421.330
31597,"1",84.266
31598,"1",84.266
31599,"1",674.128
31600,"1",589.862
31601,"1",1095.457
31602,"1",84.266
31603,"1",674.128
31604,"1",842.660
31605,"1",84.266
31606,"1",84.266
31607,"1",84.266
31608,"1",84.266
31609,"1",8258.065
31610,"1",1011.193
31611,"1",2612.247
31612,"1",337.064
31613,"1",84.266
31614,"1",1011.194
31615,"1",84.266
31616,"1",84.266
31617,"1",337.064
31618,"1",337.064
31619,"1",3117.847
31620,"1",84.266
31621,"1",84.266
31622,"1",589.863
31623,"1",168.532
31624,"1",337.065
31625,"1",337.065
31626,"1",84.266
31627,"1",84.266
31628,"1",168.532
31629,"1",102467.180
31630,"1",2865.051
31631,"1",1853.857
31632,"1",589.864
31633,"1",1263.993
31634,"1",11965.799
31635,"1",2527.988
31636,"1",337.065
31637,"1",252.799
31638,"1",4550.384
31639,"1",168.532
31640,"1",84.266
31641,"1",505.597
31642,"1",168.532
31643,"1",252.799
31644,"1",337.065
31645,"1",168.533
31646,"1",252.799
31647,"1",337.065
31648,"1",337.065
31649,"1",252.799
31650,"1",84.266
31651,"1",84.266
31652,"1",84.266
31653,"1",337.065
31654,"1",252.799
31655,"1",84.266
31656,"1",337.065
31657,"1",84.266
31658,"1",84.266
31659,"1",337.065
31660,"1",337.065
31661,"1",12892.738
31662,"1",9859.151
31663,"1",9016.491
31664,"1",55194.169
31665,"1",674.131
31666,"1",674.131
31667,"1",84.266
31668,"1",2275.195
31669,"1",589.866
31670,"1",84.266
31671,"1",45925.125
31672,"1",4887.459
31673,"1",2359.461
31674,"1",252.799
31675,"1",337.066
31676,"1",1853.863
31677,"1",1348.264
31678,"1",84.266
31679,"1",84.267
31680,"1",337.066
31681,"1",84.267
31682,"1",84.267
31683,"1",505.599
31684,"1",252.800
31685,"1",84.267
31686,"1",84.267
31687,"1",337.066
31688,"1",27218.006
31689,"1",52413.652
31690,"1",22836.200
31691,"1",23594.521
31692,"1",2612.265
31693,"1",1685.330
31694,"1",84.267
31695,"1",926.933
31696,"1",84.267
31697,"1",3539.197
31698,"1",84.267
31699,"1",842.666
31700,"1",2106.665
31701,"1",84.267
31702,"1",1348.265
31703,"1",337.066
31704,"1",589.866
31705,"1",252.800
31706,"1",84.267
31707,"1",84.267
31708,"1",84.267
31709,"1",84.267
31710,"1",84.267
31711,"1",337.067
31712,"1",168.533
31713,"1",337.067
31714,"1",15167.984
31715,"1",842.667
31716,"1",5645.861
31717,"1",1264.000
31718,"1",2949.335
31719,"1",7836.789
31720,"1",3370.666
31721,"1",1853.867
31722,"1",337.067
31723,"1",14241.065
31724,"1",337.067
31725,"1",26038.348
31726,"1",589.867
31727,"1",1179.734
31728,"1",84.267
31729,"1",84.267
31730,"1",337.067
31731,"1",84.267
31732,"1",252.800
31733,"1",84.267
31734,"1",168.533
31735,"1",84.267
31736,"1",84.267
31737,"1",168.534
31738,"1",168.534
31739,"1",589.867
31740,"1",84.267
31741,"1",84.267
31742,"1",589.867
31743,"1",84.267
31744,"1",84.267
31745,"1",84.267
31746,"1",505.601
31747,"1",84.267
31748,"1",168.534
31749,"1",18538.671
31750,"1",4381.875
31751,"1",12724.292
31752,"1",2949.340
31753,"1",3202.139
31754,"1",18033.109
31755,"1",5308.813
31756,"1",2106.671
31757,"1",1095.470
31758,"1",1179.736
31759,"1",337.068
31760,"1",337.068
31761,"1",337.068
31762,"1",8510.938
31763,"1",3202.142
31764,"1",842.669
31765,"1",337.068
31766,"1",337.068
31767,"1",168.534
31768,"1",84.267
31769,"1",505.602
31770,"1",674.136
31771,"1",674.135
31772,"1",337.068
31773,"1",1095.471
31774,"1",9353.627
31775,"1",84.267
31776,"1",84.267
31777,"1",84.267
31778,"1",589.869
31779,"1",337.068
31780,"1",14999.503
31781,"1",337.068
31782,"1",252.801
31783,"1",1348.272
31784,"1",84.267
31785,"1",168.534
31786,"1",337.068
31787,"1",141061.910
31788,"1",41543.593
31789,"1",6151.487
31790,"1",31431.542
31791,"1",9100.834
31792,"1",337.068
31793,"1",2612.278
31794,"1",4634.690
31795,"1",842.671
31796,"1",758.403
31797,"1",7162.705
31798,"1",505.602
31799,"1",589.870
31800,"1",674.137
31801,"1",84.267
31802,"1",84.267
31803,"1",84.267
31804,"1",421.335
31805,"1",84.267
31806,"1",1095.472
31807,"1",842.671
31808,"1",337.068
31809,"1",5393.094
31810,"1",84.267
31811,"1",168.534
31812,"1",84.267
31813,"1",84.267
31814,"1",84.267
31815,"1",84.267
31816,"1",3458901.733
31817,"1",23341.942
31818,"1",23089.199
31819,"1",290212.750
31820,"1",2865.083
31821,"1",6657.104
31822,"1",1095.473
31823,"1",3117.883
31824,"1",2612.282
31825,"1",2865.084
31826,"1",1179.741
31827,"1",842.672
31828,"1",1095.473
31829,"1",421.336
31830,"1",505.603
31831,"1",589.870
31832,"1",589.870
31833,"1",21488.064
31834,"1",1601.076
31835,"1",84.267
31836,"1",84.267
31837,"1",84.267
31838,"1",4634.695
31839,"1",168.534
31840,"1",84.267
31841,"1",17190.467
31842,"1",84.267
31843,"1",84.267
31844,"1",252.802
31845,"1",337.069
31846,"1",337.069
31847,"1",589.871
31848,"1",84.267
31849,"1",84.267
31850,"1",337.069
31851,"1",2612.281
31852,"1",168.535
31853,"1",337.069
31854,"1",84.267
31855,"1",84.267
31856,"1",84.267
31857,"1",84.267
31858,"1",252.802
31859,"1",447365.591
31860,"1",82497.394
31861,"1",2865.093
31862,"1",8848.067
31863,"1",308753.085
31864,"1",2865.090
31865,"1",3454.960
31866,"1",2359.486
31867,"1",5645.912
31868,"1",1264.010
31869,"1",2443.754
31870,"1",505.604
31871,"1",589.872
31872,"1",84.267
31873,"1",1769.614
31874,"1",589.872
31875,"1",2612.292
31876,"1",589.872
31877,"1",1095.477
31878,"1",4381.908
31879,"1",84.267
31880,"1",337.070
31881,"1",4634.711
31882,"1",1348.278
31883,"1",252.802
31884,"1",84.267
31885,"1",84.267
31886,"1",168.535
31887,"1",168.535
31888,"1",1516.814
31889,"1",84.267
31890,"1",84.267
31891,"1",505.605
31892,"1",337.070
31893,"1",337.070
31894,"1",337.070
31895,"1",758.407
31896,"1",337.070
31897,"1",101373.188
31898,"1",3202.161
31899,"1",3876.302
31900,"1",19802.824
31901,"1",2696.561
31902,"1",1938.153
31903,"1",505.605
31904,"1",589.873
31905,"1",20308.404
31906,"1",758.408
31907,"1",168.535
31908,"1",168.535
31909,"1",589.873
31910,"1",3454.972
31911,"1",337.070
31912,"1",84.268
31913,"1",84.268
31914,"1",1938.153
31915,"1",84.268
31916,"1",3370.700
31917,"1",337.070
31918,"1",12218.779
31919,"1",84.268
31920,"1",337.070
31921,"1",337.070
31922,"1",842.676
31923,"1",337.070
31924,"1",168.535
31925,"1",337.070
31926,"1",674.141
31927,"1",842.676
31928,"1",337.070
31929,"1",1095.479
31930,"1",168.535
31931,"1",168.535
31932,"1",337.071
31933,"1",168.535
31934,"1",674.141
31935,"1",505.606
31936,"1",84.268
31937,"1",1516.818
31938,"1",84.268
31939,"1",84.268
31940,"1",84.268
31941,"1",337.071
31942,"1",84.268
31943,"1",337.071
31944,"1",8932.353
31945,"1",7415.541
31946,"1",9690.781
31947,"1",63790.370
31948,"1",36150.826
31949,"1",1853.889
31950,"1",1114004.414
31951,"1",84.268
31952,"1",589.874
31953,"1",4634.718
31954,"1",337.071
31955,"1",84.268
31956,"1",2106.694
31957,"1",84.268
31958,"1",1853.891
31959,"1",758.410
31960,"1",337.071
31961,"1",84.268
31962,"1",337.071
31963,"1",168.535
31964,"1",168.535
31965,"1",252.803
31966,"1",84.268
31967,"1",168.536
31968,"1",84.268
31969,"1",84.268
31970,"1",1348.284
31971,"1",337.071
31972,"1",216397.928
31973,"1",84.268
31974,"1",84.268
31975,"1",842.678
31976,"1",589.875
31977,"1",2106.694
31978,"1",1601.089
31979,"1",14746.835
31980,"1",1432.552
31981,"1",84.268
31982,"1",337.071
31983,"1",84.268
31984,"1",252.804
31985,"1",109884.212
31986,"1",1095.482
31987,"1",2612.303
31988,"1",4887.536
31989,"1",589.875
31990,"1",337.071
31991,"1",337.071
31992,"1",168.536
31993,"1",337.072
31994,"1",505.607
31995,"1",337.072
31996,"1",505.607
31997,"1",421.340
31998,"1",84.268
31999,"1",84.268
32000,"1",84.268
32001,"1",84.268
32002,"1",84.268
32003,"1",84.268
32004,"1",1095.481
32005,"1",84.268
32006,"1",589.876
32007,"1",84.268
32008,"1",337.072
32009,"1",337.072
32010,"1",505.608
32011,"1",5140.341
32012,"1",84.268
32013,"1",84.268
32014,"1",84.268
32015,"1",84.268
32016,"1",252.804
32017,"1",337.072
32018,"1",84.268
32019,"1",84.268
32020,"1",84.268
32021,"1",337.072
32022,"1",84.268
32023,"1",337.072
32024,"1",84.268
32025,"1",589.876
32026,"1",13230.050
32027,"1",84.268
32028,"1",834235.127
32029,"1",3876.329
32030,"1",1685.361
32031,"1",2949.382
32032,"1",3033.648
32033,"1",1264.021
32034,"1",2612.311
32035,"1",337.072
32036,"1",1348.290
32037,"1",8932.400
32038,"1",1348.290
32039,"1",337.072
32040,"1",1011.217
32041,"1",337.072
32042,"1",337.072
32043,"1",337.072
32044,"1",337.072
32045,"1",337.072
32046,"1",1348.290
32047,"1",84.268
32048,"1",1407152.615
32049,"1",15252.507
32050,"1",589.877
32051,"1",12471.678
32052,"1",589.877
32053,"1",589.877
32054,"1",1769.633
32055,"1",505.609
32056,"1",505.609
32057,"1",2022.435
32058,"1",84.268
32059,"1",1348.292
32060,"1",84.268
32061,"1",84.268
32062,"1",84.268
32063,"1",84.268
32064,"1",337.073
32065,"1",589.877
32066,"1",8426.807
32067,"1",84.268
32068,"1",84.268
32069,"1",10617.786
32070,"1",2275.243
32071,"1",337.073
32072,"1",252.805
32073,"1",84.268
32074,"1",168.537
32075,"1",84.268
32076,"1",84.268
32077,"1",337.073
32078,"1",337.073
32079,"1",337.073
32080,"1",84.268
32081,"1",4381.945
32082,"1",84.268
32083,"1",84.268
32084,"1",1179.755
32085,"1",84.268
32086,"1",1432.561
32087,"1",84.268
32088,"1",337.073
32089,"1",84.268
32090,"1",84.268
32091,"1",84.268
32092,"1",84.268
32093,"1",84.268
32094,"1",84.268
32095,"1",2106.709
32096,"1",17864.861
32097,"1",1011.220
32098,"1",84.268
32099,"1",84.268
32100,"1",252.805
32101,"1",337.074
32102,"1",84.268
32103,"1",1348.295
32104,"1",5393.172
32105,"1",84.268
32106,"1",168.537
32107,"1",337.074
32108,"1",84.268
32109,"1",505.610
32110,"1",84.268
32111,"1",168.537
32112,"1",84.268
32113,"1",674.148
32114,"1",337.074
32115,"1",337.074
32116,"1",84.268
32117,"1",84.268
32118,"1",84.268
32119,"1",337.074
32120,"1",337.074
32121,"1",337.074
32122,"1",337.074
32123,"1",84.268
32124,"1",252.805
32125,"1",84.269
32126,"1",84.269
32127,"1",84.269
32128,"1",421.343
32129,"1",84.269
32130,"1",20814.284
32131,"1",43819.451
32132,"1",17359.307
32133,"1",842.685
32134,"1",2190.981
32135,"1",1853.907
32136,"1",337.074
32137,"1",7162.823
32138,"1",252.806
32139,"1",1348.297
32140,"1",337.074
32141,"1",337.074
32142,"1",2106.715
32143,"1",84.269
32144,"1",589.880
32145,"1",84.269
32146,"1",842.686
32147,"1",337.074
32148,"1",168.537
32149,"1",84.269
32150,"1",168.537
32151,"1",337.075
32152,"1",84.269
32153,"1",337.075
32154,"1",32190.614
32155,"1",6572.947
32156,"1",2359.524
32157,"1",2612.330
32158,"1",337.075
32159,"1",337.075
32160,"1",1011.225
32161,"1",337.075
32162,"1",589.881
32163,"1",842.688
32164,"1",337.075
32165,"1",2359.524
32166,"1",337.075
32167,"1",589.881
32168,"1",252.806
32169,"1",505.612
32170,"1",252.806
32171,"1",337.075
32172,"1",2780.867
32173,"1",168.538
32174,"1",84.269
32175,"1",337.075
32176,"1",674.150
32177,"1",252.806
32178,"1",168.538
32179,"1",674.151
32180,"1",505.613
32181,"1",337.075
32182,"1",337.075
32183,"1",84.269
32184,"1",84.269
32185,"1",84.269
32186,"1",84.269
32187,"1",18539.106
32188,"1",84.269
32189,"1",337.075
32190,"1",337.075
32191,"1",84.269
32192,"1",31937.705
32193,"1",674.151
32194,"1",3539.284
32195,"1",8174.074
32196,"1",24100.856
32197,"1",168.538
32198,"1",168.538
32199,"1",589.882
32200,"1",505.613
32201,"1",84.269
32202,"1",337.076
32203,"1",337.076
32204,"1",84.269
32205,"1",84.269
32206,"1",842.689
32207,"1",84.269
32208,"1",337.076
32209,"1",337.076
32210,"1",84.269
32211,"1",84.269
32212,"1",337.076
32213,"1",19044.696
32214,"1",5814.556
32215,"1",84.269
32216,"1",84.269
32217,"1",84.269
32218,"1",2696.605
32219,"1",84.269
32220,"1",1011.227
32221,"1",168.538
32222,"1",674.151
32223,"1",48033.181
32224,"1",84.269
32225,"1",84.269
32226,"1",337.076
32227,"1",337.076
32228,"1",84.269
32229,"1",337.076
32230,"1",84.269
32231,"1",84.269
32232,"1",84.269
32233,"1",337.076
32234,"1",337.076
32235,"1",337.076
32236,"1",168.538
32237,"1",18791.954
32238,"1",84.269
32239,"1",84.269
32240,"1",142076.235
32241,"1",115699.998
32242,"1",5983.097
32243,"1",1769.649
32244,"1",13988.637
32245,"1",5140.406
32246,"1",5393.218
32247,"1",2612.339
32248,"1",337.076
32249,"1",505.614
32250,"1",589.883
32251,"1",1095.498
32252,"1",674.152
32253,"1",674.152
32254,"1",168.538
32255,"1",337.076
32256,"1",84.269
32257,"1",84.269
32258,"1",337.076
32259,"1",84.269
32260,"1",505.615
32261,"1",84.269
32262,"1",337.076
32263,"1",84.269
32264,"1",337.076
32265,"1",84.269
32266,"1",168.538
32267,"1",421.345
32268,"1",505.615
32269,"1",168.538
32270,"1",84.269
32271,"1",84.269
32272,"1",84.269
32273,"1",505.615
32274,"1",84.269
32275,"1",505.615
32276,"1",8932.519
32277,"1",54605.964
32278,"1",558778.825
32279,"1",23258.230
32280,"1",337.077
32281,"1",842.692
32282,"1",10702.186
32283,"1",337.077
32284,"1",1938.191
32285,"1",1938.190
32286,"1",337.077
32287,"1",168.538
32288,"1",674.154
32289,"1",18370.658
32290,"1",3792.114
32291,"1",1095.499
32292,"1",84.269
32293,"1",337.077
32294,"1",337.077
32295,"1",505.615
32296,"1",252.808
32297,"1",337.077
32298,"1",337.077
32299,"1",1095.499
32300,"1",84.269
32301,"1",758.423
32302,"1",337.077
32303,"1",8426.905
32304,"1",6151.646
32305,"1",84.269
32306,"1",337.077
32307,"1",337.077
32308,"1",84.269
32309,"1",252.808
32310,"1",337.077
32311,"1",84.269
32312,"1",84.269
32313,"1",168.539
32314,"1",505.616
32315,"1",337.077
32316,"1",674.155
32317,"1",337.077
32318,"1",168.539
32319,"1",2443.808
32320,"1",842.693
32321,"1",842.693
32322,"1",2191.004
32323,"1",2865.158
32324,"1",8595.466
32325,"1",2865.157
32326,"1",1095.501
32327,"1",1601.117
32328,"1",122694.586
32329,"1",337.077
32330,"1",1348.310
32331,"1",337.077
32332,"1",84.269
32333,"1",84.269
32334,"1",168.539
32335,"1",168.539
32336,"1",168.539
32337,"1",589.886
32338,"1",168.539
32339,"1",168.539
32340,"1",421.347
32341,"1",337.078
32342,"1",337.078
32343,"1",337.078
32344,"1",1095.503
32345,"1",2106.737
32346,"1",84.269
32347,"1",84.269
32348,"1",589.886
32349,"1",842.695
32350,"1",337.078
32351,"1",337.078
32352,"1",2022.467
32353,"1",84.270
32354,"1",84.270
32355,"1",84.270
32356,"1",252.809
32357,"1",44325.615
32358,"1",3876.392
32359,"1",8848.303
32360,"1",7162.901
32361,"1",5983.132
32362,"1",3286.510
32363,"1",2106.739
32364,"1",1179.773
32365,"1",505.617
32366,"1",589.887
32367,"1",337.078
32368,"1",674.156
32369,"1",337.078
32370,"1",337.078
32371,"1",337.078
32372,"1",84.270
32373,"1",10702.212
32374,"1",84.270
32375,"1",5140.435
32376,"1",589.887
32377,"1",84.270
32378,"1",84.270
32379,"1",84.270
32380,"1",252.809
32381,"1",84.270
32382,"1",84.270
32383,"1",84.270
32384,"1",505.618
32385,"1",84.270
32386,"1",455639.880
32387,"1",12219.060
32388,"1",842.696
32389,"1",84.270
32390,"1",337.079
32391,"1",14831.446
32392,"1",1601.125
32393,"1",842.696
32394,"1",1853.933
32395,"1",1516.855
32396,"1",84.270
32397,"1",337.079
32398,"1",2022.472
32399,"1",31719176.570
32400,"1",589.888
32401,"1",5898.886
32402,"1",3370.785
32403,"1",84.270
32404,"1",84.270
32405,"1",1601.125
32406,"1",4550.566
32407,"1",3707.866
32408,"1",337.079
32409,"1",2359.553
32410,"1",337.079
32411,"1",337.079
32412,"1",84.270
32413,"1",84.270
32414,"1",3370.795
32415,"1",421.349
32416,"1",3033.710
32417,"1",168.540
32418,"1",337.079
32419,"1",337.079
32420,"1",20983.147
32421,"1",19971.909
32422,"1",11713.495
32423,"1",39522.524
32424,"1",183622.151
32425,"1",589.889
32426,"1",88988.572
32427,"1",1179.778
32428,"1",84.270
32429,"1",84.270
